
3799;0                                                                                                                                                                                                  
3559;0                                                                                                                                                                                                  
3577;0                                                                                                                                                                                                  
3699;3                                                                                                                                                                                                  
3531;15                                                                                                                                                                                                 
3560;0                                                                                                                                                                                                  
3725;43                                                                                                                                                                                                 
3587;0                                                                                                                                                                                                  
2981;26                                                                                                                                                                                                 
3623;0                                                                                                                                                                                                  
3789;95                                                                                                                                                                                                 
1064;3                                                                                                                                                                                                  
3621;0                                                                                                                                                                                                  
3564;56                                                                                                                                                                                                 
3868;0                                                                                                                                                                                                  
3798;0                                                                                                                                                                                                  
3813;121                                                                                                                                                                                                
3469;51                                                                                                                                                                                                 
3869;0                                                                                                                                                                                                  
3669;0                                                                                                                                                                                                  
3598;3                                                                                                                                                                                                  
3791;0                                                                                                                                                                                                  
3008;10                                                                                                                                                                                                 
3631;0                                                                                                                                                                                                  
3804;728                                                                                                                                                                                                
3817;44                                                                                                                                                                                                 
4066;0                                                                                                                                                                                                  
4054;0                                                                                                                                                                                                  
3910;134                                                                                                                                                                                                
3898;12                                                                                                                                                                                                 
3764;608                                                                                                                                                                                                
3897;35                                                                                                                                                                                                 
3976;19                                                                                                                                                                                                 
3857;143                                                                                                                                                                                                
3971;0                                                                                                                                                                                                  
3994;4                                                                                                                                                                                                  
3909;36                                                                                                                                                                                                 
3988;6                                                                                                                                                                                                  
4039;16                                                                                                                                                                                                 
3975;53                                                                                                                                                                                                 
4042;10                                                                                                                                                                                                 
4059;0                                                                                                                                                                                                  
4035;9                                                                                                                                                                                                  
4012;12                                                                                                                                                                                                 
3891;4                                                                                                                                                                                                  
3965;16                                                                                                                                                                                                 
3989;6                                                                                                                                                                                                  
3862;0                                                                                                                                                                                                  
3957;13                                                                                                                                                                                                 
3984;19                                                                                                                                                                                                 
4076;0                                                                                                                                                                                                  
4078;3                                                                                                                                                                                                  
4149;10                                                                                                                                                                                                 
4150;10                                                                                                                                                                                                 
4086;50                                                                                                                                                                                                 
4094;12                                                                                                                                                                                                 
3928;92                                                                                                                                                                                                 
3923;5                                                                                                                                                                                                  
4189;24                                                                                                                                                                                                 
4100;594                                                                                                                                                                                                
4145;206                                                                                                                                                                                                
4161;34                                                                                                                                                                                                 
4291;3                                                                                                                                                                                                  
4021;0                                                                                                                                                                                                  
4202;0                                                                                                                                                                                                  
4212;0                                                                                                                                                                                                  
4240;0                                                                                                                                                                                                  
4102;8                                                                                                                                                                                                  
4260;275                                                                                                                                                                                                
4316;27                                                                                                                                                                                                 
4301;862                                                                                                                                                                                                
4293;2                                                                                                                                                                                                  
4241;0                                                                                                                                                                                                  
4223;0                                                                                                                                                                                                  
4401;93                                                                                                                                                                                                 
3961;20                                                                                                                                                                                                 
4361;39                                                                                                                                                                                                 
4174;4                                                                                                                                                                                                  
4372;881                                                                                                                                                                                                
4258;14                                                                                                                                                                                                 
4335;150                                                                                                                                                                                                
4443;88                                                                                                                                                                                                 
4454;60                                                                                                                                                                                                 
4407;23                                                                                                                                                                                                 
4412;55                                                                                                                                                                                                 
4476;7                                                                                                                                                                                                  
4411;22                                                                                                                                                                                                 
4512;17                                                                                                                                                                                                 
4403;186                                                                                                                                                                                                
4515;56                                                                                                                                                                                                 
4507;438                                                                                                                                                                                                
4425;10                                                                                                                                                                                                 
3493;15                                                                                                                                                                                                 
4437;86                                                                                                                                                                                                 
4418;11                                                                                                                                                                                                 
4489;30                                                                                                                                                                                                 
4531;5                                                                                                                                                                                                  
4529;10                                                                                                                                                                                                 
4455;6                                                                                                                                                                                                  
4619;0                                                                                                                                                                                                  
4635;12                                                                                                                                                                                                 
3781;20                                                                                                                                                                                                 
4609;0                                                                                                                                                                                                  
4503;30                                                                                                                                                                                                 
4550;148                                                                                                                                                                                                
4579;100                                                                                                                                                                                                
4549;372                                                                                                                                                                                                
4649;144                                                                                                                                                                                                
4740;194                                                                                                                                                                                                
4654;0                                                                                                                                                                                                  
4628;712                                                                                                                                                                                                
4664;31                                                                                                                                                                                                 
4678;20                                                                                                                                                                                                 
4593;0                                                                                                                                                                                                  
4748;20                                                                                                                                                                                                 
4753;20                                                                                                                                                                                                 
4594;0                                                                                                                                                                                                  
4808;13                                                                                                                                                                                                 
4671;0                                                                                                                                                                                                  
4673;0                                                                                                                                                                                                  
4792;3                                                                                                                                                                                                  
4807;10                                                                                                                                                                                                 
48;1550                                                                                                                                                                                                 
35;425                                                                                                                                                                                                  
242;27                                                                                                                                                                                                  
61;18                                                                                                                                                                                                   
37;466                                                                                                                                                                                                  
23;984                                                                                                                                                                                                  
268;12                                                                                                                                                                                                  
8;164                                                                                                                                                                                                   
55;146                                                                                                                                                                                                  
226;1608                                                                                                                                                                                                
17;175                                                                                                                                                                                                  
206;641                                                                                                                                                                                                 
413;2643                                                                                                                                                                                                
38;260                                                                                                                                                                                                  
63;304                                                                                                                                                                                                  
279;260                                                                                                                                                                                                 
276;50                                                                                                                                                                                                  
257;787                                                                                                                                                                                                 
456;161                                                                                                                                                                                                 
342;9                                                                                                                                                                                                   
370;48                                                                                                                                                                                                  
69;6                                                                                                                                                                                                    
248;53                                                                                                                                                                                                  
246;0                                                                                                                                                                                                   
688;2                                                                                                                                                                                                   
640;99                                                                                                                                                                                                  
478;0                                                                                                                                                                                                   
654;379                                                                                                                                                                                                 
449;0                                                                                                                                                                                                   
615;44                                                                                                                                                                                                  
629;0                                                                                                                                                                                                   
673;16                                                                                                                                                                                                  
447;157                                                                                                                                                                                                 
686;331                                                                                                                                                                                                 
723;50                                                                                                                                                                                                  
721;0                                                                                                                                                                                                   
771;18                                                                                                                                                                                                  
790;15                                                                                                                                                                                                  
754;25                                                                                                                                                                                                  
750;46                                                                                                                                                                                                  
761;29                                                                                                                                                                                                  
888;66                                                                                                                                                                                                  
986;23                                                                                                                                                                                                  
954;0                                                                                                                                                                                                   
805;0                                                                                                                                                                                                   
902;316                                                                                                                                                                                                 
797;0                                                                                                                                                                                                   
1085;198                                                                                                                                                                                                
908;97                                                                                                                                                                                                  
987;185                                                                                                                                                                                                 
1091;115                                                                                                                                                                                                
1022;0                                                                                                                                                                                                  
916;0                                                                                                                                                                                                   
125;0                                                                                                                                                                                                   
972;121                                                                                                                                                                                                 
1108;0                                                                                                                                                                                                  
1028;41                                                                                                                                                                                                 
1106;1086                                                                                                                                                                                               
1071;0                                                                                                                                                                                                  
995;52                                                                                                                                                                                                  
1151;299                                                                                                                                                                                                
783;2590                                                                                                                                                                                                
1096;0                                                                                                                                                                                                  
849;0                                                                                                                                                                                                   
848;0                                                                                                                                                                                                   
1052;167                                                                                                                                                                                                
1163;81                                                                                                                                                                                                 
1204;755                                                                                                                                                                                                
1201;55                                                                                                                                                                                                 
1192;109                                                                                                                                                                                                
1228;9                                                                                                                                                                                                  
1213;40                                                                                                                                                                                                 
1100;121                                                                                                                                                                                                
1214;16                                                                                                                                                                                                 
1212;20                                                                                                                                                                                                 
1245;0                                                                                                                                                                                                  
1339;289                                                                                                                                                                                                
1276;121                                                                                                                                                                                                
1252;70                                                                                                                                                                                                 
1251;7                                                                                                                                                                                                  
1317;264                                                                                                                                                                                                
1392;17                                                                                                                                                                                                 
1373;12                                                                                                                                                                                                 
1389;0                                                                                                                                                                                                  
1380;183                                                                                                                                                                                                
1357;4                                                                                                                                                                                                  
1452;359                                                                                                                                                                                                
1365;9                                                                                                                                                                                                  
1511;0                                                                                                                                                                                                  
1497;16                                                                                                                                                                                                 
1528;137                                                                                                                                                                                                
1506;41                                                                                                                                                                                                 
1535;31                                                                                                                                                                                                 
1516;1090                                                                                                                                                                                               
1553;49                                                                                                                                                                                                 
1570;16                                                                                                                                                                                                 
1556;0                                                                                                                                                                                                  
1540;0                                                                                                                                                                                                  
1558;0                                                                                                                                                                                                  
1575;30                                                                                                                                                                                                 
1565;22                                                                                                                                                                                                 
