
2682;I;19-01-23;200                                                                                                                                                                                                                                             
4773;B;01-09-22;-1                                                                                                                                                                                                                                              
474;B;22-08-22;-1                                                                                                                                                                                                                                               
4361;B;22-08-22;-10                                                                                                                                                                                                                                             
3;B;22-08-22;-10                                                                                                                                                                                                                                                
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
1441;B;22-08-22;-10                                                                                                                                                                                                                                             
56;B;22-08-22;-10                                                                                                                                                                                                                                               
4571;B;29-08-22;-3                                                                                                                                                                                                                                              
192;B;30-11-22;-10                                                                                                                                                                                                                                              
58;B;22-08-22;-10                                                                                                                                                                                                                                               
3987;I;17-10-22;5                                                                                                                                                                                                                                               
4021;B;14-09-22;-1                                                                                                                                                                                                                                              
4022;B;14-09-22;-1                                                                                                                                                                                                                                              
478;B;15-09-22;-1                                                                                                                                                                                                                                               
4545;I;15-09-22;100                                                                                                                                                                                                                                             
3458;B;14-09-22;-2                                                                                                                                                                                                                                              
4546;I;15-09-22;100                                                                                                                                                                                                                                             
4157;B;19-08-22;-2                                                                                                                                                                                                                                              
0;B;28-06-21;-1                                                                                                                                                                                                                                                 
4022;B;14-09-22;-1                                                                                                                                                                                                                                              
155;B;06-09-22;-2                                                                                                                                                                                                                                               
622;B;14-09-22;-1                                                                                                                                                                                                                                               
3454;I;20-01-23;100                                                                                                                                                                                                                                             
2934;I;20-01-23;300                                                                                                                                                                                                                                             
1317;B;03-10-22;-4                                                                                                                                                                                                                                              
4310;B;06-09-22;-2                                                                                                                                                                                                                                              
1471;B;09-02-22;-3                                                                                                                                                                                                                                              
3277;I;20-01-23;100                                                                                                                                                                                                                                             
2339;B;13-09-22;-10                                                                                                                                                                                                                                             
3458;B;14-09-22;-4                                                                                                                                                                                                                                              
3310;I;20-01-23;100                                                                                                                                                                                                                                             
3312;I;20-01-23;100                                                                                                                                                                                                                                             
4453;I;20-01-23;50                                                                                                                                                                                                                                              
3295;B;03-03-23;-1                                                                                                                                                                                                                                              
9;I;20-01-23;1000                                                                                                                                                                                                                                               
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
686;I;20-01-23;400                                                                                                                                                                                                                                              
473;I;20-01-23;4000                                                                                                                                                                                                                                             
1715;I;20-01-23;100                                                                                                                                                                                                                                             
3134;I;20-01-23;50                                                                                                                                                                                                                                              
273;I;20-01-23;500                                                                                                                                                                                                                                              
4296;I;20-01-23;200                                                                                                                                                                                                                                             
596;I;20-01-23;100                                                                                                                                                                                                                                              
783;I;20-01-23;3000                                                                                                                                                                                                                                             
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
4491;B;12-09-22;-1                                                                                                                                                                                                                                              
2676;I;20-01-23;4                                                                                                                                                                                                                                               
1977;I;20-01-23;50                                                                                                                                                                                                                                              
1978;I;20-01-23;100                                                                                                                                                                                                                                             
1981;I;20-01-23;140                                                                                                                                                                                                                                             
1739;I;20-01-23;20                                                                                                                                                                                                                                              
3956;I;20-01-23;5                                                                                                                                                                                                                                               
2773;I;20-01-23;50                                                                                                                                                                                                                                              
2787;I;20-01-23;100                                                                                                                                                                                                                                             
2592;B;03-10-22;-1                                                                                                                                                                                                                                              
3473;B;03-10-22;-6                                                                                                                                                                                                                                              
1967;B;09-02-22;-3                                                                                                                                                                                                                                              
343;B;03-10-22;-10                                                                                                                                                                                                                                              
1623;B;03-10-22;-1                                                                                                                                                                                                                                              
4;I;24-11-22;2000                                                                                                                                                                                                                                               
718;I;24-11-22;800                                                                                                                                                                                                                                              
1679;B;01-09-22;-90                                                                                                                                                                                                                                             
803;I;24-11-22;500                                                                                                                                                                                                                                              
1549;B;03-03-23;-2                                                                                                                                                                                                                                              
4443;B;29-08-22;-3                                                                                                                                                                                                                                              
376;I;24-11-22;1000                                                                                                                                                                                                                                             
259;I;24-11-22;1000                                                                                                                                                                                                                                             
0;B;30-11-21;-1                                                                                                                                                                                                                                                 
3436;I;24-11-22;1000                                                                                                                                                                                                                                            
155;I;13-10-22;2                                                                                                                                                                                                                                                
4775;I;30-09-22;15                                                                                                                                                                                                                                              
155;I;13-10-22;2                                                                                                                                                                                                                                                
155;I;13-10-22;2                                                                                                                                                                                                                                                
155;I;13-10-22;2                                                                                                                                                                                                                                                
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
608;I;24-11-22;500                                                                                                                                                                                                                                              
51;I;24-11-22;500                                                                                                                                                                                                                                               
4664;B;02-05-22;-1                                                                                                                                                                                                                                              
53;I;24-11-22;500                                                                                                                                                                                                                                               
245;B;06-09-22;-21                                                                                                                                                                                                                                              
4307;B;06-09-22;-2                                                                                                                                                                                                                                              
473;I;24-11-22;1000                                                                                                                                                                                                                                             
346;I;24-11-22;20                                                                                                                                                                                                                                               
3473;B;03-03-23;-4                                                                                                                                                                                                                                              
2399;I;24-11-22;400                                                                                                                                                                                                                                             
4296;I;24-11-22;200                                                                                                                                                                                                                                             
3964;I;13-10-22;4                                                                                                                                                                                                                                               
3019;I;13-10-22;10                                                                                                                                                                                                                                              
1826;I;13-10-22;10                                                                                                                                                                                                                                              
2092;I;13-10-22;2                                                                                                                                                                                                                                               
4135;I;24-11-22;100                                                                                                                                                                                                                                             
4299;I;24-11-22;126                                                                                                                                                                                                                                             
4774;I;30-09-22;15                                                                                                                                                                                                                                              
1833;I;13-10-22;8                                                                                                                                                                                                                                               
850;I;29-08-22;150                                                                                                                                                                                                                                              
3626;I;29-08-22;100                                                                                                                                                                                                                                             
1452;I;29-08-22;100                                                                                                                                                                                                                                             
251;I;24-11-22;100                                                                                                                                                                                                                                              
3253;I;24-11-22;30                                                                                                                                                                                                                                              
3885;B;07-09-22;-4                                                                                                                                                                                                                                              
3703;I;09-09-22;140                                                                                                                                                                                                                                             
1503;I;24-11-22;100                                                                                                                                                                                                                                             
1481;I;09-09-22;246                                                                                                                                                                                                                                             
1171;I;24-11-22;1000                                                                                                                                                                                                                                            
383;I;24-11-22;50                                                                                                                                                                                                                                               
3767;I;13-10-22;2                                                                                                                                                                                                                                               
4145;I;24-11-22;500                                                                                                                                                                                                                                             
2013;I;29-08-22;85                                                                                                                                                                                                                                              
2266;I;13-10-22;100                                                                                                                                                                                                                                             
2304;B;12-09-22;-2                                                                                                                                                                                                                                              
2276;I;13-10-22;150                                                                                                                                                                                                                                             
1740;I;24-11-22;200                                                                                                                                                                                                                                             
228;I;24-11-22;10                                                                                                                                                                                                                                               
227;I;24-11-22;10                                                                                                                                                                                                                                               
960;I;24-11-22;150                                                                                                                                                                                                                                              
3105;I;29-08-22;100                                                                                                                                                                                                                                             
2908;I;30-11-22;10                                                                                                                                                                                                                                              
2384;B;30-03-23;-100                                                                                                                                                                                                                                            
2278;I;13-10-22;20                                                                                                                                                                                                                                              
1196;I;10-10-22;120                                                                                                                                                                                                                                             
2734;I;29-08-22;100                                                                                                                                                                                                                                             
3011;I;29-08-22;100                                                                                                                                                                                                                                             
3270;I;29-08-22;10                                                                                                                                                                                                                                              
2788;I;24-11-22;50                                                                                                                                                                                                                                              
2798;I;24-11-22;80                                                                                                                                                                                                                                              
1781;I;29-08-22;50                                                                                                                                                                                                                                              
2214;I;29-08-22;10                                                                                                                                                                                                                                              
4424;I;29-08-22;20                                                                                                                                                                                                                                              
3589;I;29-08-22;200                                                                                                                                                                                                                                             
249;B;23-11-22;-10                                                                                                                                                                                                                                              
1704;I;29-08-22;300                                                                                                                                                                                                                                             
1705;I;29-08-22;100                                                                                                                                                                                                                                             
2028;I;29-08-22;200                                                                                                                                                                                                                                             
2029;I;29-08-22;200                                                                                                                                                                                                                                             
2030;I;29-08-22;100                                                                                                                                                                                                                                             
2342;I;29-08-22;50                                                                                                                                                                                                                                              
765;B;10-10-22;-16                                                                                                                                                                                                                                              
2660;I;29-08-22;30                                                                                                                                                                                                                                              
4776;I;29-08-22;100                                                                                                                                                                                                                                             
3404;I;24-11-22;60                                                                                                                                                                                                                                              
4653;B;26-08-22;-2                                                                                                                                                                                                                                              
646;I;24-11-22;150                                                                                                                                                                                                                                              
4443;B;30-08-22;-1                                                                                                                                                                                                                                              
3854;B;26-08-22;-2                                                                                                                                                                                                                                              
995;B;30-12-22;-1                                                                                                                                                                                                                                               
2909;I;30-11-22;10                                                                                                                                                                                                                                              
112;I;30-10-22;300                                                                                                                                                                                                                                              
115;I;30-09-22;350                                                                                                                                                                                                                                              
249;B;23-11-22;-10                                                                                                                                                                                                                                              
4029;B;23-08-22;-2                                                                                                                                                                                                                                              
3497;B;23-08-22;-2                                                                                                                                                                                                                                              
474;I;20-01-23;80                                                                                                                                                                                                                                               
3473;B;03-10-22;-6                                                                                                                                                                                                                                              
2897;I;20-01-23;75                                                                                                                                                                                                                                              
3661;B;23-08-22;-2                                                                                                                                                                                                                                              
182;B;30-08-22;-2                                                                                                                                                                                                                                               
3461;B;30-08-22;-3                                                                                                                                                                                                                                              
1390;I;05-11-22;400                                                                                                                                                                                                                                             
1664;B;29-08-22;-4                                                                                                                                                                                                                                              
2185;B;23-08-22;-50                                                                                                                                                                                                                                             
698;B;29-08-22;-1                                                                                                                                                                                                                                               
3479;B;04-10-22;-150                                                                                                                                                                                                                                            
2304;B;12-10-22;-2                                                                                                                                                                                                                                              
3461;B;26-08-22;-4                                                                                                                                                                                                                                              
622;B;23-08-22;-1                                                                                                                                                                                                                                               
1270;B;23-08-22;-5                                                                                                                                                                                                                                              
2592;B;29-08-22;-1                                                                                                                                                                                                                                              
1646;B;23-08-22;-10                                                                                                                                                                                                                                             
2347;B;11-10-22;-70                                                                                                                                                                                                                                             
478;B;15-09-22;-1                                                                                                                                                                                                                                               
622;B;23-08-22;-1                                                                                                                                                                                                                                               
1270;B;23-08-22;-5                                                                                                                                                                                                                                              
846;B;30-12-22;-1                                                                                                                                                                                                                                               
1047;B;30-08-22;-6                                                                                                                                                                                                                                              
