
3377;60                                                                                                                                                                                                 
3437;126                                                                                                                                                                                                
3118;0                                                                                                                                                                                                  
3278;2                                                                                                                                                                                                  
3146;10                                                                                                                                                                                                 
3512;7                                                                                                                                                                                                  
3462;0                                                                                                                                                                                                  
3742;193                                                                                                                                                                                                
3682;2                                                                                                                                                                                                  
3673;0                                                                                                                                                                                                  
3606;11                                                                                                                                                                                                 
3501;51                                                                                                                                                                                                 
3536;0                                                                                                                                                                                                  
3760;0                                                                                                                                                                                                  
3752;333                                                                                                                                                                                                
3662;335                                                                                                                                                                                                
3491;19                                                                                                                                                                                                 
3821;0                                                                                                                                                                                                  
3642;0                                                                                                                                                                                                  
3634;0                                                                                                                                                                                                  
3575;0                                                                                                                                                                                                  
3715;0                                                                                                                                                                                                  
3655;37                                                                                                                                                                                                 
3688;18                                                                                                                                                                                                 
3558;7                                                                                                                                                                                                  
1615;0                                                                                                                                                                                                  
3763;29                                                                                                                                                                                                 
3495;10                                                                                                                                                                                                 
3680;256                                                                                                                                                                                                
3758;44                                                                                                                                                                                                 
3594;57                                                                                                                                                                                                 
3803;0                                                                                                                                                                                                  
3723;1                                                                                                                                                                                                  
3850;0                                                                                                                                                                                                  
3707;25                                                                                                                                                                                                 
3603;0                                                                                                                                                                                                  
3775;3                                                                                                                                                                                                  
3825;160                                                                                                                                                                                                
3750;0                                                                                                                                                                                                  
3833;0                                                                                                                                                                                                  
3859;8                                                                                                                                                                                                  
4070;5                                                                                                                                                                                                  
3993;16                                                                                                                                                                                                 
3854;84                                                                                                                                                                                                 
3954;59                                                                                                                                                                                                 
4056;2                                                                                                                                                                                                  
3949;28                                                                                                                                                                                                 
3982;18                                                                                                                                                                                                 
3952;2                                                                                                                                                                                                  
3900;0                                                                                                                                                                                                  
4011;1                                                                                                                                                                                                  
4069;0                                                                                                                                                                                                  
3924;6                                                                                                                                                                                                  
3727;0                                                                                                                                                                                                  
4143;84                                                                                                                                                                                                 
4064;0                                                                                                                                                                                                  
3987;33                                                                                                                                                                                                 
3893;46                                                                                                                                                                                                 
3916;3                                                                                                                                                                                                  
4138;79                                                                                                                                                                                                 
4082;4                                                                                                                                                                                                  
4146;25                                                                                                                                                                                                 
4215;0                                                                                                                                                                                                  
4228;4                                                                                                                                                                                                  
4379;3                                                                                                                                                                                                  
4017;0                                                                                                                                                                                                  
4013;8                                                                                                                                                                                                  
3636;16                                                                                                                                                                                                 
4397;34                                                                                                                                                                                                 
4398;0                                                                                                                                                                                                  
4396;98                                                                                                                                                                                                 
4297;189                                                                                                                                                                                                
4389;0                                                                                                                                                                                                  
4253;0                                                                                                                                                                                                  
4254;0                                                                                                                                                                                                  
4298;97                                                                                                                                                                                                 
4419;8                                                                                                                                                                                                  
4521;2                                                                                                                                                                                                  
4500;0                                                                                                                                                                                                  
4547;38                                                                                                                                                                                                 
4620;480                                                                                                                                                                                                
4353;10                                                                                                                                                                                                 
4622;0                                                                                                                                                                                                  
4490;0                                                                                                                                                                                                  
4608;10                                                                                                                                                                                                 
4413;46                                                                                                                                                                                                 
4458;168                                                                                                                                                                                                
4627;462                                                                                                                                                                                                
4669;0                                                                                                                                                                                                  
4670;0                                                                                                                                                                                                  
2411;0                                                                                                                                                                                                  
249;1                                                                                                                                                                                                   
149;0                                                                                                                                                                                                   
86;345                                                                                                                                                                                                  
31;14                                                                                                                                                                                                   
258;13                                                                                                                                                                                                  
26;172                                                                                                                                                                                                  
2;1314                                                                                                                                                                                                  
21;60                                                                                                                                                                                                   
20;93                                                                                                                                                                                                   
273;216                                                                                                                                                                                                 
70;6                                                                                                                                                                                                    
14;71                                                                                                                                                                                                   
66;12                                                                                                                                                                                                   
112;110                                                                                                                                                                                                 
262;115                                                                                                                                                                                                 
90;92                                                                                                                                                                                                   
340;13                                                                                                                                                                                                  
417;137                                                                                                                                                                                                 
372;310                                                                                                                                                                                                 
95;267                                                                                                                                                                                                  
418;81                                                                                                                                                                                                  
419;82                                                                                                                                                                                                  
250;1301                                                                                                                                                                                                
84;70                                                                                                                                                                                                   
253;14                                                                                                                                                                                                  
444;45                                                                                                                                                                                                  
441;26                                                                                                                                                                                                  
397;0                                                                                                                                                                                                   
185;107                                                                                                                                                                                                 
181;34                                                                                                                                                                                                  
72;99                                                                                                                                                                                                   
251;345                                                                                                                                                                                                 
463;15                                                                                                                                                                                                  
88;104                                                                                                                                                                                                  
177;0                                                                                                                                                                                                   
205;10                                                                                                                                                                                                  
224;56                                                                                                                                                                                                  
479;14                                                                                                                                                                                                  
433;53                                                                                                                                                                                                  
587;92                                                                                                                                                                                                  
429;9                                                                                                                                                                                                   
649;0                                                                                                                                                                                                   
596;91                                                                                                                                                                                                  
717;46                                                                                                                                                                                                  
639;36                                                                                                                                                                                                  
404;0                                                                                                                                                                                                   
628;191                                                                                                                                                                                                 
586;0                                                                                                                                                                                                   
626;23                                                                                                                                                                                                  
382;5                                                                                                                                                                                                   
289;10                                                                                                                                                                                                  
758;0                                                                                                                                                                                                   
791;20                                                                                                                                                                                                  
755;11                                                                                                                                                                                                  
769;10                                                                                                                                                                                                  
763;0                                                                                                                                                                                                   
678;0                                                                                                                                                                                                   
806;0                                                                                                                                                                                                   
847;55                                                                                                                                                                                                  
814;0                                                                                                                                                                                                   
852;105                                                                                                                                                                                                 
846;85                                                                                                                                                                                                  
1112;3219                                                                                                                                                                                               
993;0                                                                                                                                                                                                   
1088;60                                                                                                                                                                                                 
1113;102                                                                                                                                                                                                
1050;22                                                                                                                                                                                                 
781;2616                                                                                                                                                                                                
1135;21                                                                                                                                                                                                 
1125;116                                                                                                                                                                                                
782;1734                                                                                                                                                                                                
1242;154                                                                                                                                                                                                
1137;0                                                                                                                                                                                                  
1205;1218                                                                                                                                                                                               
1222;90                                                                                                                                                                                                 
1190;20                                                                                                                                                                                                 
1215;25                                                                                                                                                                                                 
1307;191                                                                                                                                                                                                
1195;1062                                                                                                                                                                                               
1275;273                                                                                                                                                                                                
1244;145                                                                                                                                                                                                
1366;29                                                                                                                                                                                                 
1445;360                                                                                                                                                                                                
1458;31                                                                                                                                                                                                 
1417;0                                                                                                                                                                                                  
1442;1                                                                                                                                                                                                  
1362;652                                                                                                                                                                                                
1448;0                                                                                                                                                                                                  
1429;28                                                                                                                                                                                                 
1444;0                                                                                                                                                                                                  
1507;21                                                                                                                                                                                                 
148;0                                                                                                                                                                                                   
1559;2                                                                                                                                                                                                  
1568;4                                                                                                                                                                                                  
1598;118                                                                                                                                                                                                
1249;0                                                                                                                                                                                                  
1646;269                                                                                                                                                                                                
1641;50                                                                                                                                                                                                 
1456;6                                                                                                                                                                                                  
1676;30                                                                                                                                                                                                 
1661;0                                                                                                                                                                                                  
1764;0                                                                                                                                                                                                  
1687;0                                                                                                                                                                                                  
1690;12                                                                                                                                                                                                 
1830;14                                                                                                                                                                                                 
1778;0                                                                                                                                                                                                  
1767;32                                                                                                                                                                                                 
1784;186                                                                                                                                                                                                
1781;137                                                                                                                                                                                                
1855;33                                                                                                                                                                                                 
1846;0                                                                                                                                                                                                  
1776;24                                                                                                                                                                                                 
1772;10                                                                                                                                                                                                 
1870;33                                                                                                                                                                                                 
1891;230                                                                                                                                                                                                
1747;22                                                                                                                                                                                                 
1727;84                                                                                                                                                                                                 
1406;0                                                                                                                                                                                                  
1924;4                                                                                                                                                                                                  
1934;4                                                                                                                                                                                                  
1925;170                                                                                                                                                                                                
1905;0                                                                                                                                                                                                  
1963;46                                                                                                                                                                                                 
1965;23                                                                                                                                                                                                 
1962;78                                                                                                                                                                                                 
2036;8                                                                                                                                                                                                  
962;9                                                                                                                                                                                                   
2054;53                                                                                                                                                                                                 
1987;105                                                                                                                                                                                                
2055;4                                                                                                                                                                                                  
1998;0                                                                                                                                                                                                  
2030;62                                                                                                                                                                                                 
